1.47399,0.03616,-0.02067,-0.00461,0.00070,-0.01879,-0.00618,0.00160,-0.01741,-0.00358,0.00054,0.01695,0.01018,0.07506,0.00406,0.00832,-0.00728,0.02967,-0.01531,0.04856,0.01384
0.03616,1.39888,-0.11049,-0.00727,-0.00027,-0.03657,-0.00877,0.00291,-0.01867,-0.00991,0.00136,-0.03066,0.03596,0.00553,0.07647,-0.03386,0.01655,-0.01384,0.01603,0.00011,0.06389
-0.02067,-0.11049,1.22372,-0.00051,0.00466,-0.00154,-0.00295,0.00104,0.00244,0.01595,-0.00599,0.01024,0.00171,0.02011,0.00060,-0.00619,0.00840,-0.01828,0.01398,0.01207,-0.00040
-0.00461,-0.00727,-0.00051,0.00148,-0.00016,0.00581,0.00225,-0.00057,0.00500,0.00297,-0.00071,0.00551,-0.00389,-0.00159,-0.00183,0.00644,0.00043,0.00230,0.00185,-0.00072,-0.00384
0.00070,-0.00027,0.00466,-0.00016,0.00155,-0.00037,0.00072,-0.00022,-0.00200,-0.00065,0.00029,-0.00012,0.00020,0.00011,-0.00018,-0.00005,-0.00052,0.00028,-0.00030,0.00009,-0.00009
-0.01879,-0.03657,-0.00154,0.00581,-0.00037,0.82272,-0.43904,0.05844,0.02228,-0.04199,0.01461,0.01502,-0.00860,-0.00357,-0.00209,0.01594,0.00127,0.00425,0.00619,-0.00043,-0.00329
-0.00618,-0.00877,-0.00295,0.00225,0.00072,-0.43904,0.26174,-0.03731,-0.04840,0.06061,-0.01353,0.01485,-0.01198,-0.00440,-0.00707,0.01822,0.00001,0.00751,0.00390,-0.00317,-0.01507
0.00160,0.00291,0.00104,-0.00057,-0.00022,0.05844,-0.03731,0.00563,0.01619,-0.01384,0.00250,-0.00354,0.00278,0.00098,0.00156,-0.00424,0.00007,-0.00168,-0.00097,0.00070,0.00324
-0.01741,-0.01867,0.00244,0.00500,-0.00200,0.02228,-0.04840,0.01619,0.81773,-0.43163,0.05618,0.01271,-0.00868,-0.00272,-0.00167,0.01935,0.00301,0.01002,0.00849,0.00212,-0.00621
-0.00358,-0.00991,0.01595,0.00297,-0.00065,-0.04199,0.06061,-0.01384,-0.43163,0.27134,-0.04090,0.01924,-0.01348,-0.00547,-0.00805,0.01945,0.00203,0.00498,0.00502,-0.00466,-0.01579
0.00054,0.00136,-0.00599,-0.00071,0.00029,0.01461,-0.01353,0.00250,0.05618,-0.04090,0.00698,-0.00473,0.00327,0.00123,0.00185,-0.00502,-0.00075,-0.00149,-0.00157,0.00091,0.00380
0.01695,-0.03066,0.01024,0.00551,-0.00012,0.01502,0.01485,-0.00354,0.01271,0.01924,-0.00473,0.32604,-0.00133,0.03359,-0.01361,0.10689,0.00528,0.05002,0.00746,0.07160,-0.02214
0.01018,0.03596,0.00171,-0.00389,0.00020,-0.00860,-0.01198,0.00278,-0.00868,-0.01348,0.00327,-0.00133,0.50363,0.00955,0.02742,-0.03419,0.12373,-0.01981,0.04166,0.01475,0.06479
0.07506,0.00553,0.02011,-0.00159,0.00011,-0.00357,-0.00440,0.00098,-0.00272,-0.00547,0.00123,0.03359,0.00955,0.10326,0.00566,0.00454,0.00124,0.00868,-0.00086,0.06655,0.01456
0.00406,0.07647,0.00060,-0.00183,-0.00018,-0.00209,-0.00707,0.00156,-0.00167,-0.00805,0.00185,-0.01361,0.02742,0.00566,0.08960,-0.01657,0.01571,-0.01031,0.01566,0.00098,0.06576
0.00832,-0.03386,-0.00619,0.00644,-0.00005,0.01594,0.01822,-0.00424,0.01935,0.01945,-0.00502,0.10689,-0.03419,0.00454,-0.01657,0.40923,0.00715,0.17746,-0.00347,0.01816,-0.03096
-0.00728,0.01655,0.00840,0.00043,-0.00052,0.00127,0.00001,0.00007,0.00301,0.00203,-0.00075,0.00528,0.12373,0.00124,0.01571,0.00715,0.38304,-0.01650,0.14059,0.00189,0.02435
0.02967,-0.01384,-0.01828,0.00230,0.00028,0.00425,0.00751,-0.00168,0.01002,0.00498,-0.00149,0.05002,-0.01981,0.00868,-0.01031,0.17746,-0.01650,0.28811,-0.00654,0.01586,-0.01624
-0.01531,0.01603,0.01398,0.00185,-0.00030,0.00619,0.00390,-0.00097,0.00849,0.00502,-0.00157,0.00746,0.04166,-0.00086,0.01566,-0.00347,0.14059,-0.00654,0.30023,-0.00258,0.01294
0.04856,0.00011,0.01207,-0.00072,0.00009,-0.00043,-0.00317,0.00070,0.00212,-0.00466,0.00091,0.07160,0.01475,0.06655,0.00098,0.01816,0.00189,0.01586,-0.00258,0.14499,0.01651
0.01384,0.06389,-0.00040,-0.00384,-0.00009,-0.00329,-0.01507,0.00324,-0.00621,-0.01579,0.00380,-0.02214,0.06479,0.01456,0.06576,-0.03096,0.02435,-0.01624,0.01294,0.01651,0.16440
