1696052561.45665,0.66332,-0.01613,0.74816,-0.02049,0.99900,0.03970,-0.74805,-0.04166,0.66233,0.10847,-0.07005,0.61024
1696052561.59318,0.66466,-0.01451,0.74700,-0.02404,0.99888,0.04080,-0.74676,-0.04508,0.66357,0.11090,-0.06765,0.58355
1696052561.72991,0.65915,-0.01736,0.75181,-0.02264,0.99882,0.04292,-0.75167,-0.04531,0.65798,0.11537,-0.06804,0.55987
1696052612.69568,0.98851,-0.01435,0.15049,0.00996,0.99950,0.02988,-0.15084,-0.02804,0.98816,-0.58566,-0.03084,1.67105
1696052612.87789,0.98722,-0.02097,0.15798,0.01565,0.99927,0.03486,-0.15859,-0.03195,0.98683,-0.55063,-0.03741,1.65246
1696052613.31701,0.98099,-0.02310,0.19266,0.01682,0.99927,0.03420,-0.19331,-0.03031,0.98067,-0.48102,-0.02523,1.60427
1696052613.51857,0.98058,-0.01337,0.19569,0.00706,0.99943,0.03290,-0.19602,-0.03088,0.98011,-0.46901,-0.01324,1.58174
1696052613.62922,0.97650,-0.00485,0.21548,-0.00131,0.99959,0.02845,-0.21553,-0.02806,0.97609,-0.44656,-0.02329,1.56096
1696052613.83711,0.97329,-0.01443,0.22913,0.00912,0.99967,0.02419,-0.22940,-0.02145,0.97310,-0.41884,-0.04076,1.53889
1696052614.15249,0.96633,-0.01073,0.25709,0.00512,0.99973,0.02249,-0.25726,-0.02041,0.96613,-0.36319,-0.05313,1.49539
1696052614.45403,0.95659,-0.00971,0.29127,0.00410,0.99979,0.01987,-0.29141,-0.01781,0.95643,-0.31091,-0.03657,1.46125
1696052614.77026,0.94819,-0.00799,0.31760,0.00363,0.99989,0.01431,-0.31768,-0.01242,0.94812,-0.26556,-0.04936,1.41382
1696052614.87492,0.94713,-0.00871,0.32072,-0.00079,0.99956,0.02950,-0.32084,-0.02819,0.94671,-0.25501,-0.04322,1.39839
1696052615.02459,0.94101,-0.00854,0.33828,0.00286,0.99985,0.01728,-0.33838,-0.01530,0.94089,-0.24236,-0.04833,1.38307
1696052615.08730,0.94063,-0.01050,0.33928,0.00058,0.99957,0.02933,-0.33944,-0.02739,0.94023,-0.23211,-0.04524,1.37149
1696052615.24845,0.93498,-0.01746,0.35428,0.00554,0.99939,0.03462,-0.35467,-0.03040,0.93450,-0.22096,-0.04359,1.35074
1696052616.70432,0.86707,-0.01550,0.49794,-0.00144,0.99943,0.03363,-0.49818,-0.02988,0.86656,-0.06861,-0.05640,1.16376
1696052616.91714,0.92387,-0.02378,0.38196,0.00956,0.99919,0.03910,-0.38258,-0.03247,0.92335,-0.19688,-0.04828,1.10736
1696052617.02567,0.92192,-0.01958,0.38689,0.00572,0.99930,0.03695,-0.38735,-0.03186,0.92138,-0.19871,-0.05049,1.08941
1696052617.15164,0.92542,-0.02340,0.37822,0.00699,0.99898,0.04471,-0.37887,-0.03873,0.92464,-0.21038,-0.05521,1.07346
1696052617.29627,0.92884,-0.02201,0.36982,0.00537,0.99893,0.04596,-0.37044,-0.04070,0.92796,-0.22701,-0.05406,1.03961
1696052617.43256,0.93529,-0.02248,0.35317,0.01201,0.99942,0.03180,-0.35368,-0.02550,0.93502,-0.24183,-0.06755,1.01785
1696052617.57553,0.94387,-0.01552,0.32995,0.00608,0.99954,0.02964,-0.33026,-0.02597,0.94353,-0.25532,-0.06869,1.00518
1696052617.64206,0.95479,-0.01357,0.29698,0.01549,0.99987,-0.00411,-0.29689,0.00852,0.95487,-0.26942,-0.10024,0.98831
1696052617.80324,0.94432,-0.01763,0.32856,0.01034,0.99966,0.02391,-0.32887,-0.01918,0.94418,-0.26763,-0.07264,0.95364
1696052617.95127,0.95037,-0.01188,0.31091,0.00244,0.99952,0.03073,-0.31112,-0.02845,0.94994,-0.27227,-0.06857,0.93904
1696052618.09666,0.95561,-0.01103,0.29442,0.00424,0.99971,0.02368,-0.29460,-0.02138,0.95538,-0.28063,-0.07635,0.90911
1696052618.24465,0.94993,-0.01588,0.31207,0.00648,0.99949,0.03115,-0.31240,-0.02757,0.94955,-0.27875,-0.07100,0.87976
1696052618.39085,0.95403,-0.01452,0.29937,0.00691,0.99963,0.02645,-0.29964,-0.02317,0.95377,-0.28396,-0.07185,0.85767
1696052618.54867,0.95391,-0.01201,0.29985,0.00519,0.99971,0.02353,-0.30005,-0.02089,0.95369,-0.28714,-0.07344,0.83238
1696052618.69794,0.95423,-0.00870,0.29896,0.00041,0.99961,0.02776,-0.29909,-0.02637,0.95386,-0.28621,-0.07348,0.81433
1696052618.82791,0.95414,-0.00584,0.29930,-0.00490,0.99937,0.03513,-0.29932,-0.03498,0.95351,-0.28927,-0.06793,0.78342
1696052618.97687,0.95537,-0.01148,0.29520,0.00204,0.99948,0.03226,-0.29542,-0.03022,0.95489,-0.29112,-0.07596,0.75792
1696052619.11474,0.95554,-0.01684,0.29438,0.00926,0.99959,0.02713,-0.29471,-0.02320,0.95530,-0.29482,-0.08193,0.72584
1696052619.24287,0.95678,-0.01774,0.29027,0.01074,0.99961,0.02569,-0.29061,-0.02146,0.95660,-0.29614,-0.08203,0.70168
1696052619.30730,0.95806,-0.01025,0.28637,0.00163,0.99954,0.03032,-0.28655,-0.02859,0.95764,-0.29583,-0.07621,0.67682
1696052620.05279,0.75389,-0.00461,0.65699,-0.01712,0.99950,0.02666,-0.65678,-0.03134,0.75343,-0.02046,-0.07113,0.59923
1696052620.15701,0.74034,-0.00410,0.67222,-0.01591,0.99959,0.02362,-0.67204,-0.02818,0.73997,-0.01296,-0.07227,0.58190
1696052620.29604,0.73403,-0.00561,0.67910,-0.01749,0.99948,0.02716,-0.67890,-0.03181,0.73354,-0.00322,-0.07228,0.56451
1696052620.43238,0.71781,-0.00894,0.69618,-0.01629,0.99943,0.02963,-0.69605,-0.03261,0.71726,0.00852,-0.07287,0.54135
1696052620.55293,0.71534,-0.01883,0.69852,-0.01152,0.99918,0.03873,-0.69868,-0.03575,0.71454,0.01454,-0.07157,0.52503
1696052620.69237,0.70993,-0.01677,0.70407,-0.01564,0.99909,0.03957,-0.70409,-0.03910,0.70903,0.02093,-0.07145,0.50910
1696052671.95431,0.99581,-0.01498,0.09017,0.01247,0.99952,0.02827,-0.09055,-0.02703,0.99552,-0.87401,-0.04080,1.98629
1696052673.07165,0.98121,-0.01225,0.19255,0.00773,0.99968,0.02419,-0.19279,-0.02225,0.98099,-0.63847,-0.03890,1.89109
1696052673.55835,0.97351,-0.01621,0.22806,0.00903,0.99943,0.03250,-0.22846,-0.02958,0.97310,-0.52532,-0.02782,1.82189
1696052673.66238,0.97119,-0.01897,0.23753,0.01294,0.99955,0.02689,-0.23794,-0.02304,0.97101,-0.50736,-0.03614,1.80605
1696052675.12918,0.94644,-0.01418,0.32258,0.00148,0.99922,0.03957,-0.32288,-0.03698,0.94572,-0.31520,-0.03477,1.62466
1696052675.23907,0.94108,-0.01717,0.33776,0.00633,0.99943,0.03319,-0.33813,-0.02909,0.94065,-0.30254,-0.04139,1.59612
1696052675.75790,0.93076,-0.01828,0.36517,0.00747,0.99949,0.03100,-0.36555,-0.02613,0.93043,-0.25586,-0.04034,1.51547
1696052675.86778,0.92810,-0.01713,0.37194,0.00711,0.99957,0.02829,-0.37227,-0.02361,0.92783,-0.25125,-0.03600,1.50067
1696052675.99357,0.92693,-0.01015,0.37510,-0.00052,0.99960,0.02834,-0.37523,-0.02646,0.92655,-0.23581,-0.04333,1.49684
1696052676.19857,0.92245,-0.00820,0.38603,-0.00498,0.99944,0.03313,-0.38609,-0.03248,0.92189,-0.22226,-0.03930,1.44620
1696052676.36086,0.91814,-0.01920,0.39579,0.00359,0.99919,0.04012,-0.39624,-0.03541,0.91746,-0.21312,-0.04561,1.41598
1696052678.76596,0.91371,-0.00649,0.40632,-0.00601,0.99955,0.02947,-0.40633,-0.02937,0.91326,-0.27674,-0.05261,1.05820
1696052678.97610,0.90172,-0.00545,0.43228,-0.00294,0.99982,0.01874,-0.43231,-0.01817,0.90154,-0.24990,-0.06145,1.02807
1696052679.07726,0.89005,-0.00454,0.45584,0.00057,0.99996,0.00886,-0.45587,-0.00763,0.89002,-0.23539,-0.06910,1.01085
1696052679.15735,0.88714,0.00094,0.46149,-0.00949,0.99982,0.01620,-0.46140,-0.01875,0.88700,-0.22054,-0.06831,0.99554
1696052679.32033,0.88030,-0.00646,0.47438,-0.00301,0.99981,0.01920,-0.47442,-0.01833,0.88011,-0.20709,-0.06631,0.98185
1696052679.47472,0.86113,-0.01094,0.50827,0.00474,0.99990,0.01349,-0.50836,-0.00921,0.86109,-0.18381,-0.06737,0.96425
1696052679.62669,0.85783,-0.00371,0.51392,-0.00323,0.99992,0.01261,-0.51392,-0.01248,0.85775,-0.17003,-0.06762,0.95315
1696052679.78519,0.85754,0.00004,0.51442,-0.00922,0.99984,0.01530,-0.51433,-0.01786,0.85740,-0.15906,-0.06899,0.94306
1696052679.94763,0.84956,-0.00018,0.52749,-0.00656,0.99992,0.01091,-0.52745,-0.01273,0.84949,-0.14386,-0.06700,0.92464
1696052680.10989,0.83461,-0.00586,0.55081,0.00026,0.99995,0.01025,-0.55084,-0.00841,0.83457,-0.13334,-0.07002,0.90385
1696052680.25596,0.82965,0.00217,0.55827,-0.00622,0.99997,0.00536,-0.55824,-0.00792,0.82964,-0.11808,-0.07250,0.88096
1696052680.41456,0.82752,-0.00275,0.56143,-0.00573,0.99989,0.01335,-0.56141,-0.01427,0.82741,-0.10839,-0.06960,0.85909
1696052680.56866,0.81073,-0.00642,0.58539,-0.00684,0.99977,0.02044,-0.58539,-0.02057,0.81049,-0.09071,-0.06777,0.83466
1696052680.67761,0.79423,-0.00591,0.60759,-0.01137,0.99963,0.02457,-0.60751,-0.02642,0.79387,-0.07002,-0.06640,0.80339
1696052680.76505,0.78224,-0.00604,0.62295,-0.00844,0.99976,0.02030,-0.62292,-0.02114,0.78200,-0.05277,-0.06844,0.77634
1696052680.92871,0.77984,-0.00471,0.62596,-0.01524,0.99953,0.02651,-0.62580,-0.03021,0.77940,-0.04125,-0.06635,0.76161
1696052681.05768,0.75982,-0.00505,0.65011,-0.01628,0.99951,0.02679,-0.64993,-0.03094,0.75937,-0.02102,-0.06432,0.73080
1696052681.19803,0.74924,-0.01005,0.66222,-0.01591,0.99932,0.03316,-0.66211,-0.03538,0.74857,-0.00808,-0.06611,0.69871
1696052681.35185,0.73216,-0.00831,0.68108,-0.01423,0.99952,0.02749,-0.68098,-0.02982,0.73169,0.00634,-0.06957,0.67478
1696052681.49536,0.72325,-0.01186,0.69049,-0.01578,0.99931,0.03369,-0.69041,-0.03526,0.72256,0.01691,-0.06799,0.65278
1696052681.64858,0.71062,-0.01136,0.70348,-0.01153,0.99955,0.02779,-0.70348,-0.02786,0.71017,0.02518,-0.07184,0.63618
1696052681.78842,0.69970,-0.01157,0.71434,-0.01911,0.99921,0.03490,-0.71418,-0.03807,0.69892,0.03997,-0.06988,0.60481
1696052681.93151,0.69434,-0.01499,0.71949,-0.02294,0.99881,0.04295,-0.71928,-0.04633,0.69317,0.04837,-0.06772,0.58486
1696052734.63029,0.90748,-0.01221,0.41991,0.00160,0.99967,0.02561,-0.42009,-0.02258,0.90720,-0.35331,0.00585,2.55135
1696052734.76572,0.91211,-0.01428,0.40969,0.00437,0.99968,0.02512,-0.40992,-0.02112,0.91188,-0.32840,0.00165,2.55759
1696052735.08974,0.88387,-0.01617,0.46746,0.00890,0.99980,0.01776,-0.46765,-0.01154,0.88384,-0.22994,-0.01081,2.49915
1696052735.18563,0.88238,-0.02772,0.46972,0.01206,0.99927,0.03632,-0.47038,-0.02639,0.88207,-0.21359,-0.02455,2.49430
1696052735.25411,0.87938,-0.02658,0.47537,0.00722,0.99907,0.04250,-0.47606,-0.03394,0.87876,-0.17973,0.00317,2.48042
1696052735.40341,0.87380,-0.02516,0.48563,0.00360,0.99897,0.04527,-0.48627,-0.03781,0.87299,-0.16190,-0.00715,2.45775
1696052737.76570,0.82296,-0.02007,0.56774,-0.00223,0.99925,0.03855,-0.56809,-0.03299,0.82231,0.13205,-0.01131,2.06462
1696052738.47373,0.93790,-0.01028,0.34675,-0.00519,0.99903,0.04367,-0.34687,-0.04275,0.93694,-0.33384,-0.01289,1.90286
1696052739.00783,0.94949,-0.01515,0.31342,0.00751,0.99965,0.02556,-0.31370,-0.02192,0.94927,-0.38923,-0.04091,1.80266
1696052739.38203,0.95088,-0.02029,0.30890,0.01204,0.99952,0.02859,-0.30933,-0.02347,0.95067,-0.39683,-0.03198,1.72046
1696052739.48607,0.95285,-0.00894,0.30331,-0.00246,0.99931,0.03719,-0.30343,-0.03619,0.95216,-0.39838,-0.02187,1.69871
1696052740.42927,0.96720,-0.01431,0.25361,0.00883,0.99970,0.02275,-0.25386,-0.01977,0.96704,-0.50069,-0.06313,1.49527
1696052740.95536,0.97736,-0.02306,0.21033,0.01623,0.99929,0.03413,-0.21096,-0.02995,0.97704,-0.56731,-0.04957,1.38898
1696052741.26986,0.98326,-0.01919,0.18118,0.01102,0.99888,0.04600,-0.18186,-0.04324,0.98237,-0.60708,-0.05268,1.31944
1696052743.55191,0.91703,-0.00672,0.39876,-0.00197,0.99977,0.02139,-0.39881,-0.02040,0.91681,-0.34503,-0.06370,1.05527
1696052743.75893,0.90314,-0.00542,0.42931,0.00114,0.99995,0.01023,-0.42935,-0.00875,0.90310,-0.30961,-0.07009,1.02851
1696052743.86395,0.90604,-0.01156,0.42303,0.00232,0.99975,0.02234,-0.42318,-0.01926,0.90584,-0.29875,-0.06787,1.01837
1696052743.99423,0.89479,-0.01217,0.44633,0.00626,0.99987,0.01473,-0.44645,-0.01039,0.89475,-0.28156,-0.07225,0.99932
1696052744.13173,0.88912,-0.00643,0.45763,0.00028,0.99991,0.01350,-0.45767,-0.01188,0.88904,-0.26066,-0.07019,0.98607
1696052744.28434,0.88142,-0.00510,0.47231,0.00113,0.99996,0.00869,-0.47234,-0.00713,0.88139,-0.24675,-0.07420,0.97201
1696052744.42526,0.87895,-0.00728,0.47685,-0.00283,0.99979,0.02049,-0.47690,-0.01935,0.87874,-0.23606,-0.06344,0.95893
1696052744.57476,0.86885,-0.00284,0.49506,-0.00670,0.99982,0.01751,-0.49502,-0.01853,0.86868,-0.22081,-0.06580,0.94385
1696052744.71774,0.86098,-0.00318,0.50862,-0.00462,0.99989,0.01406,-0.50861,-0.01446,0.86087,-0.20723,-0.06822,0.92828
1696052744.85514,0.84712,-0.00660,0.53136,-0.00925,0.99959,0.02716,-0.53132,-0.02793,0.84671,-0.18945,-0.05740,0.90497
1696052745.01186,0.84408,-0.00326,0.53621,-0.00664,0.99984,0.01653,-0.53618,-0.01752,0.84392,-0.17355,-0.06810,0.88240
1696052745.15657,0.84220,-0.00411,0.53915,-0.01333,0.99951,0.02844,-0.53900,-0.03114,0.84173,-0.16358,-0.06311,0.86791
1696052745.22694,0.83117,-0.01335,0.55586,-0.00116,0.99967,0.02575,-0.55602,-0.02205,0.83088,-0.14988,-0.07006,0.83858
1696052745.38807,0.82974,-0.01377,0.55798,-0.00226,0.99960,0.02802,-0.55814,-0.02451,0.82938,-0.14337,-0.06866,0.82081
1696052745.52290,0.81795,-0.01193,0.57517,-0.00380,0.99965,0.02615,-0.57528,-0.02358,0.81762,-0.12877,-0.07116,0.79355
1696052745.66196,0.81185,-0.01492,0.58368,0.00158,0.99973,0.02336,-0.58387,-0.01804,0.81165,-0.11875,-0.07527,0.76737
1696052745.80070,0.80802,-0.01386,0.58899,-0.00677,0.99944,0.03281,-0.58912,-0.03049,0.80747,-0.11227,-0.06590,0.74827
1696052745.94761,0.79918,-0.00997,0.60101,-0.00559,0.99970,0.02402,-0.60107,-0.02256,0.79888,-0.10265,-0.07306,0.72189
1696052746.09329,0.79878,-0.01426,0.60145,-0.00706,0.99943,0.03307,-0.60158,-0.03067,0.79822,-0.09928,-0.07012,0.70812
1696052746.23940,0.78762,-0.00761,0.61611,-0.00643,0.99977,0.02057,-0.61612,-0.02016,0.78739,-0.08894,-0.07383,0.68498
1696052746.38601,0.78504,-0.00951,0.61937,-0.01168,0.99948,0.03015,-0.61934,-0.03091,0.78452,-0.08298,-0.07040,0.66183
1696052746.53049,0.77729,-0.01387,0.62899,-0.00742,0.99949,0.03121,-0.62910,-0.02893,0.77679,-0.07657,-0.07024,0.63708
1696052746.67183,0.77445,-0.01549,0.63244,-0.00932,0.99931,0.03589,-0.63256,-0.03369,0.77378,-0.07003,-0.07017,0.61226
1696052803.70382,0.86875,-0.01890,0.49489,0.01132,0.99977,0.01831,-0.49512,-0.01030,0.86876,-0.28061,-0.05464,1.76893
1696052804.66263,0.81771,-0.01686,0.57539,0.00928,0.99983,0.01611,-0.57556,-0.00783,0.81772,-0.12664,-0.05991,1.62603
1696052804.74952,0.82154,-0.02497,0.56960,0.00549,0.99934,0.03590,-0.57012,-0.02637,0.82114,-0.12100,-0.05031,1.60981
1696052804.88754,0.81574,-0.01789,0.57814,-0.00214,0.99942,0.03395,-0.57841,-0.02893,0.81523,-0.09805,-0.03898,1.59112
1696052805.09729,0.80586,-0.01339,0.59195,-0.01244,0.99914,0.03952,-0.59197,-0.03921,0.80500,-0.05950,-0.03160,1.56356
1696052805.47263,0.78110,-0.01101,0.62431,-0.01616,0.99915,0.03784,-0.62420,-0.03965,0.78026,0.00474,-0.02232,1.48658
1696052805.92510,0.75111,-0.00228,0.66017,-0.02051,0.99943,0.02678,-0.65986,-0.03365,0.75063,0.05688,-0.03156,1.41325
1696052806.13900,0.74081,-0.01280,0.67159,-0.00805,0.99958,0.02792,-0.67166,-0.02609,0.74040,0.08940,-0.03647,1.37080
1696052806.31552,0.73066,-0.01560,0.68256,-0.01192,0.99930,0.03559,-0.68263,-0.03414,0.72996,0.11102,-0.03544,1.34246
1696052806.76047,0.71403,-0.01559,0.69995,-0.01471,0.99920,0.03726,-0.69996,-0.03690,0.71322,0.16537,-0.03790,1.25551
1696052806.96440,0.69243,-0.01316,0.72137,-0.01491,0.99936,0.03254,-0.72133,-0.03329,0.69179,0.18862,-0.03649,1.21616
1696052807.08111,0.69385,-0.01584,0.71995,-0.01331,0.99931,0.03482,-0.72000,-0.03374,0.69316,0.19925,-0.03914,1.19788
1696052807.21591,0.68370,-0.00561,0.72974,-0.02239,0.99934,0.02865,-0.72942,-0.03592,0.68312,0.21419,-0.03458,1.18460
1696052807.35806,0.67355,-0.01108,0.73906,-0.01726,0.99938,0.03071,-0.73894,-0.03344,0.67294,0.23465,-0.04907,1.15302
1696052807.50188,0.66130,-0.00585,0.75010,-0.02021,0.99947,0.02561,-0.74985,-0.03210,0.66083,0.24540,-0.04297,1.13529
1696052807.66378,0.66726,-0.01059,0.74475,-0.02833,0.99881,0.03958,-0.74429,-0.04751,0.66616,0.25610,-0.03305,1.11161
1696052807.76374,0.66518,-0.01527,0.74653,-0.01535,0.99930,0.03412,-0.74653,-0.03416,0.66448,0.25972,-0.04937,1.09625
1696052807.90394,0.64625,0.00115,0.76312,-0.02200,0.99961,0.01713,-0.76281,-0.02786,0.64603,0.27004,-0.05036,1.07900
1696052808.00171,0.65927,-0.01247,0.75181,-0.02157,0.99914,0.03549,-0.75160,-0.03961,0.65843,0.27698,-0.05070,1.05489
1696052808.11326,0.64526,-0.00533,0.76394,-0.01585,0.99967,0.02035,-0.76380,-0.02524,0.64496,0.28379,-0.06448,1.02281
1696052808.23793,0.63643,-0.00670,0.77130,-0.01667,0.99961,0.02243,-0.77115,-0.02713,0.63607,0.29284,-0.05904,0.99508
1696052808.38196,0.64527,-0.01311,0.76384,-0.01699,0.99936,0.03151,-0.76377,-0.03331,0.64463,0.29753,-0.06122,0.97716
1696052808.51148,0.63078,-0.00396,0.77595,-0.01398,0.99977,0.01647,-0.77584,-0.02123,0.63058,0.30501,-0.06274,0.95187
1696052808.65116,0.61786,-0.01093,0.78621,-0.01222,0.99965,0.02350,-0.78619,-0.02412,0.61751,0.31195,-0.05981,0.92792
1696052809.04446,0.70562,-0.01475,0.70843,-0.01885,0.99904,0.03957,-0.70834,-0.04127,0.70467,0.22281,-0.06142,0.87486
1696052809.14256,0.71001,-0.01377,0.70406,-0.01463,0.99930,0.03430,-0.70404,-0.03466,0.70931,0.21367,-0.06909,0.85080
1696052809.29238,0.72993,-0.02228,0.68316,-0.01155,0.99892,0.04492,-0.68343,-0.04068,0.72889,0.20286,-0.06173,0.83389
1696052809.41941,0.73286,-0.02471,0.67993,-0.01040,0.99882,0.04750,-0.68030,-0.04188,0.73174,0.19971,-0.06617,0.81809
1696052809.55438,0.73252,-0.02901,0.68013,-0.00541,0.99881,0.04843,-0.68073,-0.03915,0.73149,0.19347,-0.06869,0.79384
1696052809.69085,0.73588,-0.01751,0.67689,-0.00988,0.99928,0.03658,-0.67704,-0.03361,0.73518,0.18839,-0.07005,0.77860
1696052809.83335,0.73807,-0.02373,0.67430,-0.00940,0.99892,0.04544,-0.67466,-0.03987,0.73705,0.18496,-0.06874,0.76429
1696052809.98126,0.74742,-0.02073,0.66402,-0.01260,0.99889,0.04537,-0.66423,-0.04228,0.74633,0.17941,-0.06947,0.74522
1696052810.13009,0.75328,-0.01539,0.65752,-0.01433,0.99910,0.03981,-0.65754,-0.03941,0.75239,0.17414,-0.06986,0.73218
1696052810.27721,0.75285,-0.02067,0.65787,-0.01172,0.99893,0.04480,-0.65809,-0.04144,0.75180,0.17067,-0.07084,0.70900
1696052810.41096,0.75786,-0.01172,0.65231,-0.01509,0.99926,0.03548,-0.65224,-0.03673,0.75712,0.16504,-0.07168,0.68478
1696052810.53622,0.75926,-0.01969,0.65049,-0.01741,0.99857,0.05055,-0.65055,-0.04971,0.75783,0.16166,-0.06813,0.65678
1696052810.67037,0.76753,-0.01436,0.64086,-0.01670,0.99896,0.04239,-0.64080,-0.04324,0.76649,0.15958,-0.07056,0.63944
1696052810.79328,0.75742,-0.00815,0.65288,-0.01690,0.99934,0.03209,-0.65271,-0.03534,0.75678,0.16337,-0.07226,0.60537
1696052810.91641,0.76068,-0.01866,0.64886,-0.00755,0.99927,0.03758,-0.64909,-0.03349,0.75998,0.16349,-0.07592,0.58503
1696052811.04072,0.76317,-0.01563,0.64601,-0.01706,0.99887,0.04433,-0.64597,-0.04486,0.76204,0.16632,-0.06857,0.56654
1696052811.10932,0.75393,-0.01240,0.65683,-0.00714,0.99961,0.02707,-0.65691,-0.02510,0.75355,0.16654,-0.07510,0.53784
1696052811.25366,0.75560,-0.01334,0.65489,-0.00878,0.99950,0.03049,-0.65497,-0.02879,0.75511,0.17056,-0.07246,0.52505
1696052811.37083,0.75223,-0.01201,0.65879,-0.01326,0.99936,0.03336,-0.65877,-0.03383,0.75158,0.17100,-0.07257,0.49596
1696052811.50732,0.74978,-0.00984,0.66162,-0.00513,0.99977,0.02068,-0.66167,-0.01890,0.74956,0.16905,-0.07712,0.47476
1696052811.62563,0.74366,-0.00437,0.66855,-0.01133,0.99975,0.01913,-0.66847,-0.02181,0.74342,0.17130,-0.07467,0.45214
1696052863.87866,0.97982,-0.03281,0.19718,0.02985,0.99939,0.01797,-0.19765,-0.01172,0.98020,-0.82238,-0.05059,2.14052
