1696052528.97430,0.99739,-0.04115,0.05927,0.04108,0.99915,0.00236,-0.05931,0.00008,0.99824,-0.50704,-0.06278,5.36562
1696052529.07989,0.97865,-0.05685,0.19752,0.03538,0.99324,0.11057,-0.20247,-0.10122,0.97404,-0.47075,-0.05691,5.23799
1696052529.61195,0.94751,-0.04623,-0.31636,0.02089,0.99633,-0.08305,0.31904,0.07208,0.94500,-0.38729,-0.00406,5.19720
1696052530.33093,0.94853,-0.04936,-0.31282,-0.03588,0.96466,-0.26103,0.31465,0.25882,0.91324,-0.25832,-0.05500,5.01687
1696052531.34390,0.99463,-0.04924,-0.09104,0.03440,0.98685,-0.15792,0.09762,0.15394,0.98325,-0.10544,-0.04005,4.96797
1696052531.42755,0.99516,-0.02950,0.09370,0.03028,0.99952,-0.00697,-0.09345,0.00977,0.99558,-0.09907,-0.06223,4.94935
1696052531.87686,0.99940,-0.03156,-0.01403,0.03153,0.99950,-0.00284,0.01411,0.00239,0.99990,-0.06239,-0.04542,4.89574
1696052532.08028,0.98438,-0.01721,0.17524,0.03303,0.99560,-0.08774,-0.17296,0.09216,0.98061,-0.03460,-0.06300,4.79494
1696052532.45501,0.98057,-0.01091,-0.19586,0.04628,0.98314,0.17692,0.19062,-0.18254,0.96454,0.01366,-0.08972,4.65694
1696052532.65310,0.99961,-0.02703,-0.00717,0.02672,0.99887,-0.03931,0.00822,0.03910,0.99920,0.02884,-0.17214,4.72104
1696052532.75905,0.97985,-0.05351,-0.19244,0.04304,0.99738,-0.05819,0.19505,0.04874,0.97958,0.00422,-0.13674,4.67704
1696052533.00412,0.97400,-0.00684,-0.22643,0.03457,0.99233,0.11871,0.22388,-0.12345,0.96677,0.04343,-0.16252,4.54278
1696052533.63279,0.98059,-0.00881,-0.19585,0.02044,0.99814,0.05746,0.19498,-0.06035,0.97895,0.10227,-0.14436,4.46400
1696052534.67370,0.80266,0.05158,-0.59421,0.04837,0.98734,0.15105,0.59448,-0.14999,0.79000,-1.69773,-0.11103,3.90883
1696052534.82862,0.98121,-0.05387,-0.18527,0.05198,0.99853,-0.01506,0.18581,0.00515,0.98257,-1.82541,-0.11169,3.82267
1696052534.93329,0.92581,-0.06020,-0.37315,0.05072,0.99809,-0.03520,0.37456,0.01366,0.92710,-1.88548,-0.12089,3.82634
1696052535.48662,0.95941,-0.02493,0.28090,-0.00933,0.99273,0.11997,-0.28185,-0.11773,0.95221,0.27442,-0.10891,4.19204
1696052535.90347,0.93186,0.03498,0.36113,0.02886,0.98504,-0.16987,-0.36167,0.16872,0.91691,0.47548,-0.07532,3.98399
1696052535.97930,0.94330,0.02484,0.33100,0.02630,0.98847,-0.14912,-0.33088,0.14937,0.93177,0.56226,-0.07707,4.00741
1696052536.11887,0.95299,0.01790,0.30246,0.04458,0.97910,-0.19843,-0.29970,0.20258,0.93228,0.60934,-0.12322,3.95728
1696052536.25260,0.99695,-0.02262,-0.07474,0.03044,0.99398,0.10520,0.07191,-0.10716,0.99164,0.65205,-0.10661,3.90143
1696052536.47208,0.98293,-0.02057,-0.18283,0.04422,0.99101,0.12627,0.17859,-0.13220,0.97500,0.16152,-0.08384,3.97283
1696052536.68905,0.99963,-0.02373,0.01361,0.02379,0.99971,-0.00456,-0.01350,0.00488,0.99990,0.10069,-0.08486,4.01411
