1696050577.93576,0.83570,-0.03668,0.54795,0.01929,0.99911,0.03745,-0.54884,-0.02073,0.83567,-0.30468,-0.05830,1.00414
1696050577.99514,0.83430,-0.04178,0.54972,0.02055,0.99879,0.04473,-0.55092,-0.02602,0.83415,-0.30855,-0.05854,0.97600
1696050578.15110,0.84009,-0.04345,0.54071,0.02349,0.99877,0.04375,-0.54194,-0.02405,0.84007,-0.31587,-0.06179,0.95035
1696050578.26544,0.84286,-0.03494,0.53700,0.01283,0.99891,0.04487,-0.53799,-0.03093,0.84239,-0.32198,-0.05568,0.92474
1696050578.39141,0.84521,-0.03681,0.53316,0.01723,0.99898,0.04167,-0.53415,-0.02603,0.84499,-0.32631,-0.06049,0.90113
1696050578.52588,0.84896,-0.03103,0.52755,0.01078,0.99908,0.04141,-0.52835,-0.02947,0.84852,-0.33221,-0.05734,0.86810
1696050578.64683,0.85183,-0.03813,0.52243,0.01739,0.99886,0.04453,-0.52353,-0.02885,0.85152,-0.33756,-0.06264,0.84229
1696050578.77144,0.85501,-0.03845,0.51718,0.01781,0.99884,0.04482,-0.51830,-0.02911,0.85470,-0.34028,-0.06613,0.82535
1696050578.89571,0.85489,-0.04386,0.51696,0.02536,0.99876,0.04279,-0.51819,-0.02347,0.85494,-0.34171,-0.06975,0.79249
1696050638.20553,0.85506,-0.05086,0.51602,0.01496,0.99718,0.07349,-0.51831,-0.05512,0.85342,-0.62085,0.01510,1.96034
1696050638.33796,0.84880,-0.04790,0.52654,0.01762,0.99790,0.06238,-0.52842,-0.04367,0.84786,-0.59279,0.01681,1.93749
1696050641.43783,0.56675,-0.01670,0.82372,-0.00916,0.99960,0.02658,-0.82384,-0.02261,0.56637,-0.13099,-0.01053,1.60316
1696050641.74106,0.52032,-0.02179,0.85369,-0.00831,0.99950,0.03057,-0.85393,-0.02300,0.51988,-0.04283,-0.01199,1.55196
1696050641.84461,0.50182,-0.02106,0.86471,-0.01801,0.99923,0.03478,-0.86478,-0.03303,0.50106,-0.00515,-0.00630,1.54173
1696050642.04988,0.46805,-0.01661,0.88355,-0.02368,0.99923,0.03133,-0.88339,-0.03559,0.46729,0.05367,-0.00309,1.51197
1696050642.15594,0.44181,-0.01639,0.89696,-0.02661,0.99915,0.03137,-0.89671,-0.03772,0.44100,0.09548,0.00368,1.48121
1696050642.25912,0.43285,-0.02001,0.90124,-0.02568,0.99907,0.03452,-0.90110,-0.03809,0.43193,0.12297,-0.00774,1.47579
1696050642.39503,0.41063,-0.02007,0.91158,-0.01530,0.99947,0.02889,-0.91167,-0.02581,0.41010,0.15474,-0.01221,1.44840
1696050642.49075,0.39455,-0.02876,0.91842,-0.00516,0.99942,0.03352,-0.91886,-0.01796,0.39418,0.18379,-0.02928,1.41465
1696050642.65818,0.37331,-0.01546,0.92758,-0.01507,0.99963,0.02272,-0.92759,-0.02246,0.37293,0.21239,-0.01904,1.40556
1696050642.81274,0.35623,-0.03547,0.93373,0.00266,0.99931,0.03695,-0.93440,-0.01067,0.35608,0.24106,-0.03421,1.36959
1696050642.96862,0.33253,-0.02601,0.94273,0.00619,0.99966,0.02540,-0.94307,-0.00261,0.33258,0.28419,-0.05134,1.34351
1696050643.13343,0.31215,-0.02954,0.94957,0.01719,0.99953,0.02544,-0.94988,0.00839,0.31251,0.30839,-0.05826,1.30971
1696050643.29953,0.29537,-0.03661,0.95468,0.02888,0.99915,0.02937,-0.95495,0.01890,0.29618,0.32990,-0.07371,1.27152
1696050643.45494,0.27271,-0.02061,0.96188,0.01900,0.99969,0.01603,-0.96191,0.01390,0.27302,0.36006,-0.07277,1.24451
1696050643.60655,0.24574,-0.01819,0.96917,0.01648,0.99976,0.01459,-0.96920,0.01239,0.24598,0.39236,-0.06689,1.20728
1696050643.76000,0.21286,-0.00697,0.97706,0.00413,0.99997,0.00624,-0.97707,0.00270,0.21288,0.42637,-0.05110,1.16551
1696050643.85663,0.18673,-0.00875,0.98237,-0.00319,0.99995,0.00952,-0.98241,-0.00491,0.18669,0.45641,-0.04236,1.11671
1696050644.04469,0.16658,-0.00858,0.98599,-0.00537,0.99994,0.00961,-0.98601,-0.00689,0.16653,0.48730,-0.04342,1.08199
1696050644.21071,0.10652,0.01338,0.99422,-0.01620,0.99980,-0.01172,-0.99418,-0.01486,0.10671,0.51911,-0.03571,1.04671
